title,token_count,arxiv_id,category,categories,query_field,published_date,collection_timestamp
Maximal number of mixed Nash equilibria in generic games where each player has two pure strategies,89,2412.17890v1,math.CO,"math.CO,cs.GT,math.OC,91A06, 91A10, 05A05",materials science,2024-12-23,2024-12-26T11:24:30.679170
Structured pathways in the turbulence organizing recent oil spill events in the Eastern Mediterranean,277,2412.17597v1,physics.ao-ph,"physics.ao-ph,nlin.CD,physics.flu-dyn",materials science,2024-12-23,2024-12-26T11:24:30.680167
V$^2$-SfMLearner: Learning Monocular Depth and Ego-motion for Multimodal Wireless Capsule Endoscopy,293,2412.17595v1,cs.CV,"cs.CV,cs.AI,cs.RO",materials science,2024-12-23,2024-12-26T11:24:30.680167
Simultaneous achievement of record-breaking colossal magnetoresistance and angular magnetoresistance in an antiferromagnetic semiconductor EuSe2,218,2412.17594v1,cond-mat.str-el,"cond-mat.str-el,cond-mat.mtrl-sci",materials science,2024-12-23,2024-12-26T11:24:30.681164
"PC Agent: While You Sleep, AI Works -- A Cognitive Journey into Digital World",330,2412.17589v1,cs.AI,"cs.AI,cs.LG",materials science,2024-12-23,2024-12-26T11:24:30.682162
Building transport models from baroclinic wave experimental data,234,2412.17581v1,nlin.CD,"nlin.CD,physics.ao-ph,physics.flu-dyn",materials science,2024-12-23,2024-12-26T11:24:30.683158
Localization Accuracy Improvement in Multistatic ISAC with LoS/NLoS Condition using 5G NR Signals,317,2412.17577v1,eess.SP,eess.SP,materials science,2024-12-23,2024-12-26T11:24:30.683158
Buried Interfaces and Spin Orientation in [Co/Pt]10 /Fe multilayer with Orthogonal Magnetic Anisotropy: Effect of Fe Thickness,415,2412.17555v1,cond-mat.mtrl-sci,cond-mat.mtrl-sci,materials science,2024-12-23,2024-12-26T11:24:34.294007
Crosscap Quenches and Entanglement Evolution,169,2412.18610v1,hep-th,"hep-th,cond-mat.stat-mech,quant-ph",semiconductor physics,2024-12-24,2024-12-26T11:24:35.111820
DrivingGPT: Unifying Driving World Modeling and Planning with Multi-modal Autoregressive Transformers,176,2412.18607v1,cs.CV,cs.CV,semiconductor physics,2024-12-24,2024-12-26T11:24:35.111820
Lattice T-duality from non-invertible symmetries in quantum spin chains,251,2412.18606v1,cond-mat.str-el,"cond-mat.str-el,hep-th,quant-ph",semiconductor physics,2024-12-24,2024-12-26T11:24:35.112818
Probing Entanglement Scaling Across a Quantum Phase Transition on a Quantum Computer,271,2412.18602v1,quant-ph,quant-ph,semiconductor physics,2024-12-24,2024-12-26T11:24:35.113815
KP integrability of non-perturbative differentials,60,2412.18592v1,math-ph,"math-ph,hep-th,math.AG,math.MP,nlin.SI",semiconductor physics,2024-12-24,2024-12-26T11:24:35.113815
"A Paragraph is All It Takes: Rich Robot Behaviors from Interacting, Trusted LLMs",307,2412.18588v1,cs.RO,"cs.RO,cs.AI,cs.SY,eess.SY",semiconductor physics,2024-12-24,2024-12-26T11:24:35.114812
The allowed baryon to baryon-meson strong transitions,158,2412.18587v1,hep-ph,"hep-ph,hep-ex,hep-lat",semiconductor physics,2024-12-24,2024-12-26T11:24:35.114812
Uniform Additivity of Tripartite Optimized Correlation Measures,213,2412.18586v1,quant-ph,quant-ph,semiconductor physics,2024-12-24,2024-12-26T11:24:35.115809
The Neveu-Schwarz group and Schwarz's extended super Mumford form,144,2412.18585v1,math.AG,"math.AG,hep-th,81T30 (Primary), 81R10, 81R12 (Secondary)",semiconductor physics,2024-12-24,2024-12-26T11:24:35.115809
Assessment of Sustainability Value and Dignified Well-Being in Inclusive Product Lifecycle,232,2412.18583v1,physics.soc-ph,physics.soc-ph,semiconductor physics,2024-12-24,2024-12-26T11:24:35.116807
Relativistic Lévy processes,150,2412.18581v1,cond-mat.stat-mech,cond-mat.stat-mech,semiconductor physics,2024-12-24,2024-12-26T11:24:35.116807
"ReducedLUT: Table Decomposition with ""Don't Care"" Conditions",246,2412.18579v1,cs.AR,"cs.AR,cs.LG",semiconductor physics,2024-12-24,2024-12-26T11:24:35.117804
Randomized Benchmarking with Synthetic Quantum Circuits,313,2412.18578v1,quant-ph,quant-ph,semiconductor physics,2024-12-24,2024-12-26T11:24:35.119800
New method of image processing via statistical analysis for application in intelligent systems,71,2412.18575v1,physics.data-an,"physics.data-an,cond-mat.mes-hall,eess.IV",semiconductor physics,2024-12-24,2024-12-26T11:24:35.119800
Inferring intermediate states by leveraging the many-body Arrhenius law,157,2412.18574v1,cond-mat.stat-mech,"cond-mat.stat-mech,cond-mat.dis-nn,cond-mat.soft,physics.bio-ph,physics.chem-ph",semiconductor physics,2024-12-24,2024-12-26T11:24:35.119800
Scalable Quantum-Inspired Optimization through Dynamic Qubit Compression,203,2412.18571v1,quant-ph,"quant-ph,cs.DM,cs.LG",semiconductor physics,2024-12-24,2024-12-26T11:24:35.120796
Toward the Universal Mumford form on Sato Grassmannians,127,2412.18570v1,math.AG,"math.AG,hep-th,81T30 (Primary), 17B68, 14D21 (Secondary)",semiconductor physics,2024-12-24,2024-12-26T11:24:35.120796
Production of $η_b$ in ultra-peripheral $Pb Pb$ collisions,137,2412.18567v1,hep-ph,hep-ph,semiconductor physics,2024-12-24,2024-12-26T11:24:35.122792
Efficient Aircraft Design Optimization Using Multi-Fidelity Models and Multi-fidelity Physics Informed Neural Networks,194,2412.18564v1,cs.LG,"cs.LG,cs.CE",semiconductor physics,2024-12-24,2024-12-26T11:24:35.123789
Fano physics behind the N-resonance in graphene,172,2412.18561v1,cond-mat.mes-hall,"cond-mat.mes-hall,cond-mat.mtrl-sci",semiconductor physics,2024-12-24,2024-12-26T11:24:35.123789
Extendible quantum measurements and limitations on classical communication,272,2412.18556v1,quant-ph,"quant-ph,cs.IT,math.IT",semiconductor physics,2024-12-24,2024-12-26T11:24:35.124787
Red supergiant stars in binary systems II. Confirmation of B-type companions of red supergiants in the Small Magellanic Cloud using Hubble ultra-violet spectroscopy,358,2412.18554v1,astro-ph.SR,"astro-ph.SR,astro-ph.GA",semiconductor physics,2024-12-24,2024-12-26T11:24:35.125784
Advancing Surface Chemistry with Large-Scale Ab-Initio Quantum Many-Body Simulations,323,2412.18553v1,cond-mat.mtrl-sci,"cond-mat.mtrl-sci,physics.chem-ph",semiconductor physics,2024-12-24,2024-12-26T11:24:35.126781
Fermion masses and mixings and charged lepton flavor violation in a 3-3-1 model with inverse seesaw,169,2412.18550v1,hep-ph,hep-ph,semiconductor physics,2024-12-24,2024-12-26T11:24:35.126781
Post-pandemic social contacts in Italy: implications for social distancing measures on in-person school and work attendance,355,2412.18549v1,physics.soc-ph,"physics.soc-ph,cs.SI,nlin.AO,physics.med-ph",semiconductor physics,2024-12-24,2024-12-26T11:24:35.127779
Two-Component Algebraic Diagrammatic Construction Theory of Charged Excitations With Consistent Treatment of Spin-Orbit Coupling and Dynamic Correlation,231,2412.18542v1,physics.chem-ph,physics.chem-ph,semiconductor physics,2024-12-24,2024-12-26T11:24:35.128776
PLD-Tree: Persistent Laplacian Decision Tree for Protein-Protein Binding Free Energy Prediction,258,2412.18541v1,q-bio.BM,q-bio.BM,semiconductor physics,2024-12-24,2024-12-26T11:24:35.128776
Confronting $h\to Zγ$ Excess with the Two Higgs Doublet Model,280,2412.18540v1,hep-ph,"hep-ph,hep-ex",semiconductor physics,2024-12-24,2024-12-26T11:24:35.129772
Anomalous Spin Precession Frequency Analysis in the Muon $g-2$ Experiment at Fermilab,139,2412.18538v1,hep-ex,hep-ex,semiconductor physics,2024-12-24,2024-12-26T11:24:35.130770
"Flowery Horizons & Bulk Observers: $sl^{(q)}(2,\mathbb{R})$ Drive in $2d$ Holographic CFT",324,2412.18536v1,hep-th,"hep-th,cond-mat.str-el,gr-qc",semiconductor physics,2024-12-24,2024-12-26T11:24:35.130770
A Time Optimization Framework for the Implementation of Robust and Low-latency Quantum Circuits,266,2412.18533v1,quant-ph,"quant-ph,cs.SY,eess.SY,93-05,D.4.m; F.1.1",semiconductor physics,2024-12-24,2024-12-26T11:24:35.131767
The exact Wheeler-DeWitt equation for the scale-factor minisuperspace model,260,2412.18532v1,hep-th,"hep-th,gr-qc",semiconductor physics,2024-12-24,2024-12-26T11:24:35.132764
Systematic Constructions of Interfaces and Anomalous Boundaries for Fermionic Symmetry-Protected Topological Phases,206,2412.18528v1,cond-mat.str-el,"cond-mat.str-el,hep-th",semiconductor physics,2024-12-24,2024-12-26T11:24:35.132764
Study on Toponium: Spectrum and Associated Processes,81,2412.18527v1,hep-ph,hep-ph,semiconductor physics,2024-12-24,2024-12-26T11:24:35.133761
Weyl-Heisenberg covariant quantization for the discrete torus,203,2412.18521v1,quant-ph,"quant-ph,math-ph,math.MP",semiconductor physics,2024-12-24,2024-12-26T11:24:35.133761
"Pilot-Quantum: A Quantum-HPC Middleware for Resource, Workload and Task Management",360,2412.18519v1,quant-ph,"quant-ph,cs.DC,cs.ET",semiconductor physics,2024-12-24,2024-12-26T11:24:35.134759
Hybrid Many-Objective Optimization in Probabilistic Mission Design for Compliant and Effective UAV Routing,269,2412.18514v1,cs.RO,cs.RO,semiconductor physics,2024-12-24,2024-12-26T11:24:35.135756
Komar charge of N = 2 supergravity and its superspace generalization,128,2412.18510v1,hep-th,"hep-th,gr-qc",semiconductor physics,2024-12-24,2024-12-26T11:24:35.135756
"The first JSNS$^2$ measurement of electron neutrino flux using $^{12}C(ν_{e},e^{-}) ^{12}N_{g.s.}$ reaction",299,2412.18509v1,hep-ex,hep-ex,semiconductor physics,2024-12-24,2024-12-26T11:24:35.136753
Study of the physical and chemical properties of dense clumps at different evolutionary stages in several regions of massive star and stellar cluster formation,488,2412.18506v1,astro-ph.GA,astro-ph.GA,semiconductor physics,2024-12-24,2024-12-26T11:24:35.137751
The $S=\frac{1}{2}$ XY and XYZ models on the two or higher dimensional hypercubic lattice do not possess nontrivial local conserved quantities,135,2412.18504v1,cond-mat.stat-mech,"cond-mat.stat-mech,math-ph,math.MP,quant-ph",semiconductor physics,2024-12-24,2024-12-26T11:24:35.137751
Inline-Amplification-Free Time Transfer Utilizing Waveform-Resolved Single-Photon Detection,234,2412.18503v1,physics.optics,"physics.optics,quant-ph",semiconductor physics,2024-12-24,2024-12-26T11:24:35.138749
Hadronic vacuum polarization for the muon $g-2$ from lattice QCD: Long-distance and full light-quark connected contribution,390,2412.18491v1,hep-lat,hep-lat,semiconductor physics,2024-12-24,2024-12-26T11:24:35.139747
Field-theoretic approach to flat polymerized membranes,227,2412.18490v1,cond-mat.stat-mech,"cond-mat.stat-mech,hep-th",semiconductor physics,2024-12-24,2024-12-26T11:24:35.140743
Elastic Constants and Bending Rigidities from Long-Wavelength Perturbation Expansions,309,2412.18482v1,cond-mat.mtrl-sci,"cond-mat.mtrl-sci,cond-mat.mes-hall,physics.app-ph,physics.comp-ph",semiconductor physics,2024-12-24,2024-12-26T11:24:35.141740
A geometric description of some thermodynamical systems,102,2412.18478v1,math-ph,"math-ph,math.DG,math.MP,math.SG,80A05, 53Z05, 80A10, 37J39",semiconductor physics,2024-12-24,2024-12-26T11:24:35.141740
Effects of noise-induced coherence on the performance of a four-level laser heat engine,302,2412.18476v1,quant-ph,"quant-ph,cond-mat.stat-mech",semiconductor physics,2024-12-24,2024-12-26T11:24:35.142738
Asymmetric electron distribution induced intrinsically strong anisotropy of thermal transport in bulk CrOCl,266,2412.18461v1,physics.app-ph,physics.app-ph,semiconductor physics,2024-12-24,2024-12-26T11:24:35.142738
Hardware-aware Circuit Cutting and Distributed Qubit Mapping for Connected Quantum Systems,235,2412.18458v1,cs.DC,"cs.DC,quant-ph",semiconductor physics,2024-12-24,2024-12-26T11:24:35.143735
Role of electron-electron interaction in the Mpemba effect in quantum dots,247,2412.18456v1,cond-mat.mes-hall,"cond-mat.mes-hall,cond-mat.stat-mech",semiconductor physics,2024-12-24,2024-12-26T11:24:35.144732
Amplifier scheme: driven by indirect-drive under 10 MJ laser toward inertial fusion energy,263,2412.18455v1,physics.plasm-ph,physics.plasm-ph,semiconductor physics,2024-12-24,2024-12-26T11:24:35.144732
Ultralow-temperature heat transport evidence for residual density of states in the superconducting state of CsV3Sb5,350,2412.18446v1,cond-mat.supr-con,"cond-mat.supr-con,cond-mat.mtrl-sci,cond-mat.str-el",semiconductor physics,2024-12-24,2024-12-26T11:24:35.145729
Statistical theory of cumulant mapping in an imperfect apparatus,191,2412.18439v1,physics.chem-ph,physics.chem-ph,semiconductor physics,2024-12-24,2024-12-26T11:24:35.146727
Large and small hierarchies from finite modular symmetries,297,2412.18435v1,hep-ph,"hep-ph,hep-th",semiconductor physics,2024-12-24,2024-12-26T11:24:35.146727
About Matter Effects on Neutrino Mixing Matrix Phases,164,2412.18433v1,hep-ph,hep-ph,semiconductor physics,2024-12-24,2024-12-26T11:24:35.147724
Field-free current-induced magnetization switching of a room temperature van der Waals magnet for neuromorphic computing,320,2412.18429v1,physics.app-ph,physics.app-ph,semiconductor physics,2024-12-24,2024-12-26T11:24:35.148721
Global Bifurcation Curve for Fourth-Order MEMS/NEMS Models with Clamped Boundary Conditions,106,2412.18427v1,math.AP,"math.AP,math-ph,math.CA,math.FA,math.MP,34B18, 34C23, 74G35, 74K10, 74H60",semiconductor physics,2024-12-24,2024-12-26T11:24:35.148721
Alternative LISA-TAIJI networks: Detectability of the Parity Violation in Stochastic Gravitational Wave Background,323,2412.18420v1,gr-qc,gr-qc,semiconductor physics,2024-12-24,2024-12-26T11:24:35.149719
All-electric mimicking synaptic plasticity based on the noncollinear antiferromagnetic device,314,2412.18418v1,physics.app-ph,physics.app-ph,semiconductor physics,2024-12-24,2024-12-26T11:24:35.149719
Discovery of 2D Materials via Symmetry-Constrained Diffusion Model,250,2412.18414v1,cond-mat.mtrl-sci,"cond-mat.mtrl-sci,cs.LG,physics.chem-ph",semiconductor physics,2024-12-24,2024-12-26T11:24:35.150716
Relativistic Dynamics and Electron Transport in Isolated Chiral Molecules,329,2412.18413v1,cond-mat.mes-hall,cond-mat.mes-hall,semiconductor physics,2024-12-24,2024-12-26T11:24:35.151713
Deforming the Double Liouville String,299,2412.18411v1,hep-th,hep-th,semiconductor physics,2024-12-24,2024-12-26T11:24:35.152711
Exploring Flexible Scenario Generation in Godot Simulator,145,2412.18408v1,cs.AI,cs.AI,semiconductor physics,2024-12-24,2024-12-26T11:24:35.152711
How accurate is mechanobiology?,116,2412.18406v1,physics.bio-ph,"physics.bio-ph,cs.CV,physics.comp-ph",semiconductor physics,2024-12-24,2024-12-26T11:24:35.153709
Spectral Property of Magnetic Quantum Walk on Hypercube,237,2412.18401v1,quant-ph,"quant-ph,math-ph,math.FA,math.MP,math.PR,math.SP",semiconductor physics,2024-12-24,2024-12-26T11:24:35.153709
Distributed multi-parameter quantum metrology with a superconducting quantum network,234,2412.18398v1,quant-ph,quant-ph,semiconductor physics,2024-12-24,2024-12-26T11:24:35.154705
Scheme to Detect the Strong-to-weak Symmetry Breaking via Randomized Measurements,238,2412.18397v1,quant-ph,"quant-ph,cond-mat.quant-gas,cond-mat.stat-mech",semiconductor physics,2024-12-24,2024-12-26T11:24:35.155703
Frozen natural spinors for Cholesky decomposition based two-component relativistic coupled cluster method,149,2412.18395v1,physics.chem-ph,physics.chem-ph,semiconductor physics,2024-12-24,2024-12-26T11:24:35.155703
Agreement of Image Quality Metrics with Radiological Evaluation in the Presence of Motion Artifacts,336,2412.18389v1,physics.med-ph,physics.med-ph,semiconductor physics,2024-12-24,2024-12-26T11:24:35.156700
The compactified D-brane cylinder amplitude and T duality,142,2412.18388v1,hep-th,hep-th,semiconductor physics,2024-12-24,2024-12-26T11:24:35.156700
Achieving low contact resistance through copper-intercalated bilayer MoS$_2$,209,2412.18385v1,cond-mat.mes-hall,cond-mat.mes-hall,semiconductor physics,2024-12-24,2024-12-26T11:24:35.157698
Characteristic Mode Analysis of Acoustic Scatterers,61,2412.18383v1,physics.comp-ph,physics.comp-ph,semiconductor physics,2024-12-24,2024-12-26T11:24:35.157698
Wehrl inequalities for matrix coefficients of holomorphic discrete series,92,2412.18382v1,math.RT,"math.RT,math-ph,math.MP",semiconductor physics,2024-12-24,2024-12-26T11:24:35.158695
A CNN-based particle tracking method for large-scale fluid simulations with Lagrangian-Eulerian approaches,217,2412.18379v1,physics.comp-ph,"physics.comp-ph,physics.flu-dyn",semiconductor physics,2024-12-24,2024-12-26T11:24:35.158695
Lu/Se Substitution Effect on Magnetic Properties of Yb-Based Zigzag Chain Semiconductor YbCuS2,273,2412.18373v1,cond-mat.str-el,cond-mat.str-el,semiconductor physics,2024-12-24,2024-12-26T11:24:35.159692
Nested Holography,480,2412.18366v1,hep-th,hep-th,semiconductor physics,2024-12-24,2024-12-26T11:24:35.160689
Point-DeepONet: A Deep Operator Network Integrating PointNet for Nonlinear Analysis of Non-Parametric 3D Geometries and Load Conditions,338,2412.18362v1,cs.LG,"cs.LG,cs.AI",semiconductor physics,2024-12-24,2024-12-26T11:24:35.161687
Notes on Quasinormal Modes of charged de Sitter Blackholes from Quiver Gauge Theories,138,2412.18359v1,hep-th,"hep-th,astro-ph.HE,gr-qc,hep-ph,math-ph,math.MP",semiconductor physics,2024-12-24,2024-12-26T11:24:35.161687
Bose-Einstein condensation of THz photons in an optical microcavity with Landau-quantized electrons,99,2412.18352v1,cond-mat.quant-gas,cond-mat.quant-gas,semiconductor physics,2024-12-24,2024-12-26T11:24:35.161687
